Iteration	Posterior	Likelihood	Prior	clado_event_probs[1]	clado_event_probs[2]	dispersal_rate	extirpation_rate	p_allopatry	p_sympatry	r_morph
1396	-145.7245	-149.9256	4.201092	0.051912	0.948088	0.004075977	0.01188118	0.948088	0.051912	0.2547092
1397	-145.1845	-148.7913	3.606764	0.051912	0.948088	0.004332757	0.008514405	0.948088	0.051912	0.317252
1398	-146.1577	-148.5037	2.345961	0.18075	0.81925	0.004332757	0.001830909	0.8192501	0.1807499	0.4500158
1399	-144.5748	-146.9263	2.351503	0.0547907	0.945209	0.005144604	0.0004648384	0.9452093	0.05479066	0.4500158
1400	-145.7657	-146.9044	1.138669	0.0163854	0.983615	0.005144604	0.002037133	0.9836146	0.0163854	0.5697269
1401	-143.2231	-147.3091	4.086023	0.0163854	0.983615	0.005629205	0.002037133	0.9836146	0.0163854	0.2745069
1402	-145.381	-147.7919	2.410924	0.0163854	0.983615	0.004554675	0.004842994	0.9836146	0.0163854	0.4402855
1403	-144.9476	-148.0776	3.129969	0.181125	0.818875	0.005164914	0.001113573	0.8188753	0.1811247	0.3715001
1404	-144.5258	-146.7723	2.246531	0.0286028	0.971397	0.006510886	0.00311628	0.9713972	0.02860279	0.4564953
1405	-146.7193	-148.9478	2.228443	0.0286028	0.971397	0.01118959	0.0002463246	0.9713972	0.02860279	0.4564953
1406	-145.1401	-146.8486	1.708492	0.0286028	0.971397	0.006714067	0.004301592	0.9713972	0.02860279	0.5089107
1407	-144.7543	-147.4017	2.647446	0.0943376	0.905662	0.006990679	0.004301592	0.9056624	0.09433758	0.4147387
1408	-147.9207	-150.3053	2.384558	0.0943376	0.905662	0.01009271	0.02225539	0.9056624	0.09433758	0.4199716
1409	-147.292	-151.1944	3.902397	0.085347	0.914653	0.004726451	0.02591405	0.914653	0.08534704	0.2698954
1410	-144.5731	-148.671	4.097861	0.0762269	0.923773	0.009487711	0.001606309	0.9237731	0.07622689	0.2698954
1411	-146.2875	-150.2327	3.945229	0.00144651	0.998553	0.005058553	0.02129867	0.9985535	0.001446506	0.2698954
1412	-146.3265	-148.9878	2.661292	0.0226406	0.977359	0.007586259	0.02129867	0.9773594	0.02264061	0.3957614
1413	-145.076	-148.9011	3.825161	0.0226406	0.977359	0.007586259	0.01737779	0.9773594	0.02264061	0.2832954
1414	-144.4506	-148.944	4.493423	0.182327	0.817673	0.006896829	0.002580833	0.8176726	0.1823274	0.2319555
1415	-145.7406	-148.7077	2.967101	0.182327	0.817673	0.006896829	0.009171187	0.8176726	0.1823274	0.3779974
1416	-145.8014	-149.2384	3.437061	0.182327	0.817673	0.008263659	0.009171187	0.8176726	0.1823274	0.3296346
1417	-145.0562	-149.3342	4.278012	0.139134	0.860866	0.008263659	0.009171187	0.8608656	0.1391344	0.2455395
1418	-147.0411	-151.2661	4.225019	0.0179907	0.982009	0.01248214	0.01025203	0.9820093	0.01799072	0.2455395
1419	-148.8152	-153.0634	4.248188	0.0481743	0.951826	0.01412282	0.01025203	0.9518257	0.04817429	0.2415818
1420	-145.2751	-147.47	2.194877	0.0473244	0.952676	0.007416895	0.008111907	0.9526756	0.04732443	0.455759
1421	-145.0562	-147.2368	2.18064	0.106534	0.893466	0.0074945	0.0002758395	0.8934658	0.1065342	0.4649412
1422	-143.8708	-147.561	3.690157	0.0983328	0.901667	0.007561505	0.0008632661	0.9016672	0.09833279	0.3133351
1423	-145.1495	-148.6712	3.521651	0.0306929	0.969307	0.006135493	0.01624505	0.9693071	0.0306929	0.3162299
1424	-143.8855	-148.3409	4.455413	0.0928998	0.9071	0.007807889	0.002889067	0.9071002	0.0928998	0.2345373
1425	-145.7082	-150.217	4.508796	0.114597	0.885403	0.00330799	0.002050694	0.8854027	0.1145973	0.2345373
1426	-148.1479	-152.9403	4.792444	0.114597	0.885403	0.00330799	0.01658196	0.8854027	0.1145973	0.1916412
1427	-145.1334	-149.1301	3.996689	0.190019	0.809981	0.005300543	0.007256522	0.8099815	0.1900185	0.2785496
1428	-144.3869	-148.4286	4.041696	0.174929	0.825071	0.005509483	0.002546895	0.8250711	0.1749289	0.2785496
1429	-144.7522	-148.7829	4.030703	0.174929	0.825071	0.004991373	0.0041643	0.8250711	0.1749289	0.2785496
1430	-143.3806	-148.364	4.983325	0.0222806	0.977719	0.006946976	0.001266812	0.9777194	0.02228063	0.1842292
1431	-144.6192	-147.6594	3.040213	0.0222806	0.977719	0.00870799	0.005450985	0.9777194	0.02228063	0.3725952
1432	-147.156	-150.0409	2.884915	0.172648	0.827352	0.007219543	0.0224692	0.8273523	0.1726477	0.3725952
1433	-146.232	-151.0112	4.7792	0.169688	0.830312	0.006379211	0.01767731	0.830312	0.169688	0.188799
1434	-144.6631	-149.581	4.917969	0.169688	0.830312	0.006665133	0.003514569	0.830312	0.169688	0.188799
1435	-144.0669	-148.9481	4.881163	0.0424634	0.957537	0.007487614	0.006372616	0.9575366	0.04246341	0.188799
1436	-147.6323	-148.8171	1.184827	0.20832	0.79168	0.005380507	0.008417183	0.7916802	0.2083198	0.5584952
1437	-150.2098	-151.0912	0.8813818	0.20832	0.79168	0.01142922	0.0001156775	0.7916802	0.2083198	0.5910925
1438	-144.1514	-148.1112	3.959839	0.117229	0.882771	0.004460062	0.0001156775	0.8827711	0.1172289	0.2902159
1439	-146.4564	-150.2775	3.821146	0.247818	0.752182	0.00844163	0.01000343	0.7521816	0.2478184	0.2902159
1440	-146.8686	-151.6678	4.799277	0.291198	0.708802	0.00844163	0.006264457	0.7088015	0.2911985	0.1961418
1441	-147.082	-151.409	4.327041	0.291198	0.708802	0.007136533	0.01710223	0.7088015	0.2911985	0.2338327
1442	-143.4793	-147.9493	4.470023	0.0684662	0.931534	0.006338936	0.003601661	0.9315338	0.06846616	0.2338327
1443	-148.0552	-152.3042	4.249003	0.0772397	0.92276	0.004236038	0.02780653	0.9227603	0.07723972	0.2338327
1444	-147.222	-149.8063	2.584233	0.00968582	0.990314	0.007368681	0.02780653	0.9903142	0.009685818	0.3971771
1445	-145.5531	-148.2681	2.714943	0.0304334	0.969567	0.008150991	0.0139532	0.9695666	0.03043343	0.3971771
1446	-145.1188	-148.7313	3.612529	0.0410946	0.958905	0.008248244	0.01503312	0.9589054	0.04109464	0.3062412
1447	-144.8979	-149.0535	4.15567	0.0410946	0.958905	0.005725325	0.01503312	0.9589054	0.04109464	0.2544501
1448	-147.6375	-148.7029	1.065415	0.16541	0.83459	0.009187382	0.0009166075	0.8345898	0.1654102	0.5741301
1449	-143.9858	-148.4794	4.493569	0.136821	0.863179	0.007017388	0.002276652	0.8631787	0.1368213	0.2321246
1450	-146.9332	-149.0321	2.098872	0.0991024	0.900898	0.004911256	0.01491314	0.9008976	0.09910241	0.4610639
1451	-145.7964	-148.2648	2.468375	0.0935269	0.906473	0.005810695	0.0121299	0.9064731	0.09352693	0.4259974
1452	-145.57	-149.4208	3.850787	0.0935269	0.906473	0.007076835	0.01909502	0.9064731	0.09352693	0.279525
1453	-144.1526	-148.4899	4.337294	0.0935269	0.906473	0.008794763	7.189815e-05	0.9064731	0.09352693	0.2481795
1454	-147.6988	-151.707	4.008179	0.0247306	0.975269	0.0102295	0.03154865	0.9752694	0.02473063	0.2481795
1455	-147.6779	-151.7991	4.121255	0.0786393	0.921361	0.005285061	0.03154865	0.9213607	0.07863934	0.2418163
1456	-149.2119	-149.1398	-0.0721093	0.0771744	0.922826	0.01044145	0.009630164	0.9228256	0.0771744	0.6779148
1457	-143.3539	-147.9316	4.577723	0.0771744	0.922826	0.005635059	0.00102748	0.9228256	0.0771744	0.2263407
1458	-151.457	-148.3837	-3.073294	0.244171	0.755829	0.005656232	0.002014829	0.7558289	0.2441711	0.9904339
1459	-148.7534	-148.428	-0.3253578	0.244171	0.755829	0.005173599	0.0004407714	0.7558289	0.2441711	0.7176969
1460	-148.7172	-148.268	-0.4491735	0.0509719	0.949028	0.005105968	0.01288997	0.9490281	0.05097189	0.7176969
1461	-144.5785	-148.6449	4.066383	0.0501463	0.949854	0.003741516	0.0002043553	0.9498537	0.05014633	0.2801914
1462	-144.6176	-148.7168	4.099197	0.0938891	0.906111	0.005574056	0.01050234	0.9061109	0.09388914	0.2647794
1463	-145.2382	-150.0167	4.778529	0.017643	0.982357	0.005173818	0.01384506	0.982357	0.017643	0.1939038
1464	-143.4352	-147.9837	4.548459	0.0699107	0.930089	0.005173818	0.0008625028	0.9300893	0.06991066	0.2298933
1465	-144.4724	-148.9253	4.452893	0.0699107	0.930089	0.008733612	0.006766769	0.9300893	0.06991066	0.2299858
1466	-144.9903	-149.4578	4.467491	0.187734	0.812266	0.007273823	0.006766769	0.8122657	0.1877343	0.2299858
1467	-144.3123	-148.7477	4.435386	0.0724727	0.927527	0.007273823	0.00997728	0.9275273	0.0724727	0.2299858
1468	-146.1566	-150.4732	4.316543	0.131333	0.868667	0.007363539	0.02177186	0.8686671	0.1313329	0.2299858
1469	-144.7687	-149.0851	4.316386	0.131333	0.868667	0.004039746	0.001947631	0.8686671	0.1313329	0.2531496
1470	-143.4663	-147.8662	4.399848	0.0896326	0.910367	0.005874472	0.001947631	0.9103674	0.08963259	0.2429686
1471	-146.3417	-150.5612	4.219554	0.163377	0.836623	0.008970859	0.01688073	0.8366232	0.1633768	0.2429686
1472	-144.6841	-149.5489	4.864733	0.163377	0.836623	0.005426755	0.004284059	0.8366232	0.1633768	0.1945915
1473	-145.6163	-148.912	3.295742	0.0240911	0.975909	0.005426755	0.01665351	0.9759089	0.0240911	0.3391211
1474	-145.9576	-150.2879	4.330295	0.0461688	0.953831	0.009604004	0.01853113	0.9538312	0.04616876	0.2296109
1475	-144.5255	-149.0791	4.553686	0.208756	0.791244	0.005336397	0.0004595604	0.7912443	0.2087557	0.2296109
1476	-145.4652	-149.9188	4.453611	0.210472	0.789528	0.007604797	0.008198676	0.7895282	0.2104718	0.2296109
1477	-151.7004	-157.3844	5.683965	0.210472	0.789528	0.004806884	0.02194386	0.7895282	0.2104718	0.09562832
1478	-151.4549	-157.1218	5.666906	0.253532	0.746468	0.006512705	0.02194386	0.7464679	0.2535321	0.09562832
1479	-146.4136	-149.7523	3.338742	0.244306	0.755694	0.007996774	0.008857526	0.7556938	0.2443062	0.3400471
1480	-144.9647	-148.0627	3.098042	0.0920071	0.907993	0.007661398	0.008857526	0.9079929	0.09200714	0.3644524
1481	-144.5651	-148.3497	3.784544	0.0920071	0.907993	0.005433459	0.008857526	0.9079929	0.09200714	0.2980301
1482	-145.5707	-147.535	1.964306	0.107319	0.892681	0.007404499	0.004439098	0.8926813	0.1073187	0.4825013
1483	-144.0528	-148.0944	4.041627	0.107319	0.892681	0.007404499	0.004439098	0.8926813	0.1073187	0.2747692
1484	-145.4488	-148.8648	3.415979	0.107319	0.892681	0.007510809	0.01486692	0.8926813	0.1073187	0.3267999
1485	-145.5253	-148.7422	3.216904	0.112517	0.887483	0.007510809	0.01396984	0.8874832	0.1125168	0.3476045
1486	-145.8213	-148.0774	2.256043	0.024066	0.975934	0.006126071	0.01396984	0.975934	0.02406599	0.4450753
1487	-146.3873	-148.5865	2.199249	0.024066	0.975934	0.006918056	0.01885733	0.975934	0.02406599	0.4450753
1488	-147.1692	-151.4482	4.278942	0.024066	0.975934	0.005255355	0.02854424	0.975934	0.02406599	0.2290817
1489	-146.8006	-149.42	2.619402	0.0555576	0.944442	0.008593011	0.02206951	0.9444424	0.0555576	0.3981728
1490	-146.8565	-149.4759	2.619402	0.0659769	0.934023	0.008593011	0.02206951	0.9340231	0.06597691	0.3981728
1491	-146.6613	-151.2359	4.574547	0.0659769	0.934023	0.005273247	0.02408592	0.9340231	0.06597691	0.2039616
1492	-146.0725	-150.1527	4.080196	0.0707081	0.929292	0.00652687	0.02408592	0.9292919	0.07070809	0.2521431
1493	-145.7006	-147.4057	1.705078	0.0106039	0.989396	0.006344021	0.009412462	0.9893961	0.01060386	0.5045113
1494	-144.8258	-149.801	4.9752	0.0917391	0.908261	0.005949238	0.009412462	0.9082609	0.09173912	0.1778938
1495	-144.5574	-147.7145	3.157109	0.116818	0.883182	0.007589663	0.002712114	0.8831823	0.1168177	0.3647628
1496	-145.3277	-150.1831	4.855338	0.13411	0.86589	0.007183029	0.01196712	0.8658904	0.1341096	0.1860915
1497	-143.383	-147.9016	4.51861	0.0678523	0.932148	0.006198905	0.002644244	0.9321477	0.06785231	0.2300714
1498	-143.3082	-147.8595	4.551302	0.0430543	0.956946	0.005083585	0.0004903268	0.9569457	0.04305426	0.2300714
1499	-145.0621	-149.2417	4.17957	0.186772	0.813228	0.007713057	0.006267753	0.8132278	0.1867722	0.2588377
1500	-147.345	-151.4286	4.083563	0.284683	0.715317	0.005342471	0.01823906	0.7153174	0.2846826	0.2588377
